session_id,user_id,return_user,day_of_week,time_of_day,session_duration,num_pages_viewed,num_items_carted,has_viewed_shipping_info,scroll_depth,cart_value,discount_applied,shipping_fee,free_shipping_eligible,device_type,browser,referral_source,location,if_payment_page_reached,most_viewed_category,abandoned
S187,U196,1,Monday,Morning,102,6,0,0,22,0,0,203,0,Tablet,Edge,Ads,"Patna, Bihar",0,Toys,1
S188,U306,0,Wednesday,Morning,2484,9,9,0,52,9464,1,0,1,Mobile,Safari,Direct,"Gaya, Bihar",1,Groceries,0
S189,U240,0,Thursday,Morning,1124,13,5,1,36,14391,1,236,0,Tablet,Chrome,Social Media,"Ranchi, Jharkhand",1,Books,0
S190,U271,0,Sunday,Afternoon,2277,8,0,0,80,0,0,157,0,Desktop,Opera,Email Campaign,"Darjeeling, West Bengal",1,Toys,1
S191,U129,0,Friday,Afternoon,2319,14,8,0,12,21127,1,0,1,Tablet,Chrome,Search Engine,"Coimbatore, Tamil Nadu",0,Electronics,0
S192,U498,1,Thursday,Evening,1576,1,1,1,67,1165,0,57,0,Mobile,Firefox,Search Engine,"Delhi, Delhi",1,Automotive,0
S193,U284,1,Tuesday,Evening,2146,17,0,0,98,0,1,0,1,Mobile,Chrome,Direct,"Jaipur, Rajasthan",1,Books,1
S194,U441,1,Sunday,Night,428,5,6,0,26,9064,0,0,1,Desktop,Safari,Search Engine,"Lucknow, Uttar Pradesh",1,Books,0
S195,U483,0,Tuesday,Evening,2864,2,5,0,54,18451,1,282,0,Mobile,Opera,Social Media,"Jamshedpur, Jharkhand",0,Books,0
S196,U6,0,Sunday,Morning,210,9,5,0,87,17219,0,0,1,Mobile,Opera,Ads,"Lucknow, Uttar Pradesh",0,Sports,0
S197,U349,1,Wednesday,Evening,1194,4,4,0,67,6381,1,215,0,Mobile,Opera,Email Campaign,"Shillong, Meghalaya",1,Books,0
S198,U370,1,Friday,Evening,1563,17,3,1,65,6462,0,52,0,Desktop,Firefox,Search Engine,"Guwahati, Assam",0,Groceries,0
S199,U59,1,Saturday,Afternoon,1519,17,3,0,63,10615,0,273,0,Desktop,Safari,Ads,"Bhopal, Madhya Pradesh",1,Groceries,1
S200,U350,1,Wednesday,Morning,1130,18,2,1,96,6074,0,0,1,Tablet,Chrome,Ads,"Ranchi, Jharkhand",0,Home & Kitchen,0
S201,U454,1,Tuesday,Night,1083,16,9,1,97,20722,1,225,0,Tablet,Opera,Email Campaign,"Jodhpur, Rajasthan",0,Clothing,0
S202,U275,0,Sunday,Night,1658,8,7,0,38,18919,0,0,1,Desktop,Chrome,Social Media,"Shillong, Meghalaya",1,Toys,0
S203,U385,0,Tuesday,Night,2844,11,6,0,63,10883,0,0,1,Tablet,Chrome,Email Campaign,"Warangal, Telangana",0,Books,0
S204,U137,1,Thursday,Evening,2100,18,8,0,36,17182,1,202,0,Mobile,Safari,Search Engine,"Mysore, Karnataka",0,Automotive,0
S205,U394,1,Friday,Night,1449,10,0,0,54,0,1,0,1,Mobile,Edge,Direct,"Hyderabad, Telangana",0,Toys,1
S206,U329,0,Thursday,Night,128,13,6,1,96,16342,0,0,1,Mobile,Firefox,Search Engine,"Kochi, Kerala",1,Automotive,0
S207,U175,0,Thursday,Night,2406,17,9,0,40,26679,1,0,1,Desktop,Safari,Social Media,"Kochi, Kerala",0,Home & Kitchen,0
S208,U58,1,Wednesday,Afternoon,1003,18,3,0,45,12339,0,0,1,Mobile,Opera,Search Engine,"Cuttack, Odisha",1,Home & Kitchen,0
S209,U151,0,Thursday,Morning,861,10,6,0,90,14481,1,0,1,Tablet,Chrome,Email Campaign,"Udaipur, Rajasthan",0,Toys,0
S210,U223,0,Monday,Afternoon,2403,16,0,0,70,0,1,205,0,Mobile,Edge,Ads,"Hyderabad, Telangana",1,Toys,1
S211,U81,0,Monday,Morning,2310,5,4,0,46,7283,0,297,0,Mobile,Opera,Social Media,"Gaya, Bihar",1,Clothing,1
S212,U233,1,Thursday,Afternoon,120,13,2,0,76,7793,0,231,0,Mobile,Opera,Search Engine,"Pune, Maharashtra",0,Groceries,1
S213,U2,1,Friday,Morning,1005,18,4,0,45,9896,0,61,0,Tablet,Firefox,Direct,"Darjeeling, West Bengal",0,Electronics,0
S214,U489,0,Thursday,Night,3070,17,3,0,14,11157,0,0,1,Tablet,Opera,Email Campaign,"Ahmedabad, Gujarat",0,Beauty,0
S215,U370,1,Tuesday,Night,1397,9,1,0,55,3665,1,147,0,Desktop,Safari,Email Campaign,"Bhubaneswar, Odisha",1,Sports,0
S216,U449,0,Tuesday,Night,1244,14,3,1,88,4297,0,0,1,Desktop,Chrome,Direct,"Warangal, Telangana",0,Electronics,0
S217,U369,0,Friday,Afternoon,390,17,2,0,61,4902,1,0,1,Desktop,Firefox,Social Media,"Delhi, Delhi",0,Electronics,0
S218,U135,1,Wednesday,Night,1611,4,0,0,58,0,0,0,1,Mobile,Chrome,Direct,"Madurai, Tamil Nadu",0,Books,1
S219,U498,1,Monday,Evening,397,18,9,0,15,21038,1,193,0,Desktop,Edge,Social Media,"Jamshedpur, Jharkhand",0,Clothing,0
S220,U257,1,Monday,Morning,1689,15,7,0,19,19460,1,0,1,Tablet,Firefox,Email Campaign,"Kanpur, Uttar Pradesh",0,Automotive,0
S221,U391,1,Wednesday,Afternoon,1387,11,4,1,32,7720,1,0,1,Tablet,Firefox,Social Media,"Varanasi, Uttar Pradesh",1,Home & Kitchen,0
S222,U92,0,Thursday,Night,1586,12,3,0,26,8429,0,0,1,Mobile,Safari,Search Engine,"Indore, Madhya Pradesh",1,Automotive,0
S223,U260,0,Friday,Night,1733,9,9,0,93,21083,0,136,0,Tablet,Chrome,Email Campaign,"Warangal, Telangana",0,Toys,0
S224,U468,0,Sunday,Morning,1421,13,4,1,53,9196,0,83,0,Desktop,Firefox,Email Campaign,"Bangalore, Karnataka",1,Home & Kitchen,0
S225,U55,0,Saturday,Night,1633,15,3,1,50,7364,0,0,1,Mobile,Edge,Email Campaign,"Surat, Gujarat",1,Groceries,0
S226,U446,0,Saturday,Night,2746,15,2,0,24,3210,0,160,0,Desktop,Firefox,Direct,"Jamshedpur, Jharkhand",1,Groceries,0
S227,U321,1,Thursday,Morning,334,5,4,0,53,8336,1,0,1,Desktop,Opera,Search Engine,"Jamshedpur, Jharkhand",1,Beauty,0
S228,U153,0,Wednesday,Morning,1247,19,3,1,67,5516,0,0,1,Tablet,Opera,Social Media,"Mumbai, Maharashtra",1,Sports,0
S229,U431,1,Friday,Evening,3574,14,0,0,95,0,0,0,1,Tablet,Chrome,Search Engine,"Thiruvananthapuram, Kerala",1,Home & Kitchen,1
S230,U328,1,Monday,Evening,2426,17,2,1,59,6643,0,0,1,Tablet,Chrome,Email Campaign,"Coimbatore, Tamil Nadu",1,Beauty,0
S231,U260,1,Sunday,Morning,2696,18,9,1,61,24307,0,263,0,Mobile,Edge,Email Campaign,"Delhi, Delhi",0,Home & Kitchen,1
S232,U312,0,Monday,Afternoon,2611,3,9,1,79,21759,0,0,1,Tablet,Firefox,Ads,"Ranchi, Jharkhand",0,Electronics,0
S233,U102,0,Thursday,Evening,2494,2,7,0,77,15166,1,0,1,Mobile,Chrome,Search Engine,"Chennai, Tamil Nadu",0,Home & Kitchen,0
S234,U79,0,Tuesday,Morning,2053,1,6,1,72,16531,0,281,0,Mobile,Safari,Email Campaign,"Mysore, Karnataka",1,Books,1
S235,U192,0,Wednesday,Night,929,10,1,0,67,1009,1,206,0,Tablet,Chrome,Search Engine,"Varanasi, Uttar Pradesh",0,Books,0
S236,U391,1,Saturday,Afternoon,2940,19,0,1,32,0,0,287,0,Desktop,Firefox,Direct,"Hyderabad, Telangana",1,Automotive,1
S237,U83,0,Wednesday,Night,1074,17,2,0,53,7590,1,0,1,Desktop,Safari,Direct,"Darjeeling, West Bengal",0,Groceries,0
S238,U277,0,Sunday,Evening,1971,12,4,0,92,6764,0,0,1,Desktop,Firefox,Social Media,"Guwahati, Assam",1,Clothing,0
S239,U489,1,Thursday,Night,662,1,9,0,53,20475,1,130,0,Tablet,Edge,Social Media,"Delhi, Delhi",0,Groceries,0
S240,U399,0,Wednesday,Afternoon,1859,12,0,0,61,0,0,175,0,Desktop,Firefox,Email Campaign,"Warangal, Telangana",1,Clothing,1
S241,U473,1,Monday,Morning,750,17,2,0,76,1836,0,88,0,Tablet,Safari,Social Media,"Kolkata, West Bengal",1,Sports,0
S242,U272,1,Thursday,Morning,553,3,2,1,37,2678,0,286,0,Desktop,Edge,Email Campaign,"Cuttack, Odisha",0,Books,1
S243,U471,1,Monday,Afternoon,549,11,4,0,76,11395,1,254,0,Desktop,Chrome,Email Campaign,"Hyderabad, Telangana",0,Home & Kitchen,0
S244,U1,0,Friday,Night,2828,17,2,1,87,2780,1,98,0,Desktop,Firefox,Ads,"Mangalore, Karnataka",1,Sports,0
S245,U307,0,Friday,Night,3204,3,8,0,27,17156,0,0,1,Tablet,Firefox,Ads,"Thiruvananthapuram, Kerala",0,Groceries,0
S246,U166,1,Tuesday,Afternoon,2616,8,0,0,36,0,0,0,1,Mobile,Opera,Ads,"Hyderabad, Telangana",1,Sports,1
S247,U251,0,Wednesday,Morning,449,4,3,0,60,8945,0,0,1,Tablet,Firefox,Ads,"Bangalore, Karnataka",1,Home & Kitchen,0
S248,U10,1,Friday,Night,354,7,9,0,69,25173,0,0,1,Mobile,Opera,Direct,"Varanasi, Uttar Pradesh",1,Groceries,0
S249,U58,1,Wednesday,Evening,1452,14,9,1,83,14138,0,161,0,Tablet,Safari,Search Engine,"Indore, Madhya Pradesh",1,Electronics,0
S250,U476,1,Monday,Afternoon,2903,14,3,0,58,8744,0,0,1,Tablet,Edge,Direct,"Chennai, Tamil Nadu",1,Books,0
S251,U186,0,Thursday,Evening,2972,4,0,0,24,0,1,176,0,Tablet,Opera,Email Campaign,"Indore, Madhya Pradesh",1,Home & Kitchen,1
S252,U450,0,Friday,Evening,1777,16,1,0,92,2157,1,0,1,Mobile,Safari,Search Engine,"Shillong, Meghalaya",1,Home & Kitchen,0
S253,U426,1,Thursday,Morning,2656,1,0,1,82,0,0,0,1,Mobile,Firefox,Ads,"Amritsar, Punjab",0,Clothing,1
S254,U414,0,Sunday,Afternoon,708,17,5,0,77,15816,0,174,0,Mobile,Safari,Ads,"Delhi, Delhi",0,Clothing,0
S255,U158,0,Friday,Night,1933,10,2,0,24,5174,0,78,0,Tablet,Edge,Ads,"Kanpur, Uttar Pradesh",0,Clothing,0
S256,U123,0,Wednesday,Night,627,16,6,0,60,11807,0,271,0,Tablet,Chrome,Search Engine,"Shillong, Meghalaya",1,Toys,1
S257,U30,1,Sunday,Afternoon,3318,16,4,0,57,14394,0,0,1,Desktop,Edge,Email Campaign,"Mangalore, Karnataka",0,Beauty,0
S258,U124,1,Friday,Morning,2960,8,8,0,81,17728,0,0,1,Tablet,Edge,Email Campaign,"Cuttack, Odisha",1,Automotive,0
S259,U450,0,Saturday,Night,2877,7,6,1,10,12435,1,0,1,Tablet,Edge,Search Engine,"Mangalore, Karnataka",0,Automotive,0
S260,U291,0,Friday,Night,504,6,3,0,16,8680,1,0,1,Desktop,Safari,Social Media,"Chennai, Tamil Nadu",1,Clothing,0
S261,U485,1,Monday,Night,422,16,4,0,62,7727,0,241,0,Desktop,Firefox,Ads,"Ludhiana, Punjab",0,Automotive,1
S262,U41,1,Tuesday,Morning,2230,16,4,0,40,15415,0,119,0,Desktop,Edge,Direct,"Cuttack, Odisha",0,Groceries,0
S263,U44,0,Monday,Night,1271,7,4,0,27,11724,1,219,0,Desktop,Safari,Email Campaign,"Siliguri, West Bengal",0,Toys,0
S264,U375,0,Thursday,Night,801,9,9,0,21,24613,1,199,0,Mobile,Opera,Direct,"Bhopal, Madhya Pradesh",0,Beauty,0
S265,U249,1,Wednesday,Evening,2101,14,8,1,57,19840,0,51,0,Tablet,Chrome,Email Campaign,"Kanpur, Uttar Pradesh",0,Electronics,0
S266,U418,1,Sunday,Morning,739,11,9,1,39,22062,1,196,0,Tablet,Edge,Direct,"Lucknow, Uttar Pradesh",1,Books,0
S267,U36,1,Wednesday,Night,2527,14,2,1,16,9561,0,0,1,Tablet,Chrome,Email Campaign,"Guwahati, Assam",0,Beauty,0
S268,U390,1,Friday,Morning,3383,7,5,1,12,14132,0,113,0,Desktop,Edge,Search Engine,"Guwahati, Assam",1,Home & Kitchen,0
S269,U273,0,Wednesday,Morning,1702,1,7,0,72,26744,0,223,0,Mobile,Firefox,Search Engine,"Mysore, Karnataka",0,Beauty,1
S270,U393,0,Sunday,Night,1632,13,8,0,15,23690,1,0,1,Mobile,Firefox,Search Engine,"Kochi, Kerala",0,Sports,0
S271,U65,1,Tuesday,Night,1418,3,6,0,24,18038,0,0,1,Desktop,Chrome,Search Engine,"Jodhpur, Rajasthan",1,Home & Kitchen,0
S272,U66,1,Tuesday,Morning,2199,4,2,0,80,8555,0,0,1,Desktop,Chrome,Email Campaign,"Shillong, Meghalaya",0,Automotive,0
S273,U338,1,Friday,Morning,122,11,0,0,52,0,1,81,0,Desktop,Chrome,Search Engine,"Jamshedpur, Jharkhand",1,Automotive,1
S274,U244,1,Friday,Morning,2619,2,3,0,90,7799,1,0,1,Mobile,Firefox,Ads,"Chandigarh, Punjab",1,Groceries,0
S275,U485,0,Thursday,Evening,1222,14,5,0,27,13936,1,293,0,Tablet,Edge,Email Campaign,"Hyderabad, Telangana",0,Clothing,0
S276,U282,0,Friday,Afternoon,3316,12,2,1,31,1750,0,0,1,Tablet,Chrome,Ads,"Mangalore, Karnataka",1,Automotive,0
S277,U85,1,Monday,Night,1288,17,0,1,70,0,1,0,1,Tablet,Firefox,Email Campaign,"Patna, Bihar",0,Automotive,1
S278,U136,1,Monday,Evening,2879,12,5,1,70,10031,0,0,1,Tablet,Opera,Direct,"Guwahati, Assam",1,Home & Kitchen,0
S279,U271,1,Monday,Evening,3345,12,0,0,62,0,0,231,0,Tablet,Safari,Social Media,"Indore, Madhya Pradesh",1,Books,1
S280,U447,1,Tuesday,Morning,315,1,8,0,35,18393,0,166,0,Desktop,Firefox,Search Engine,"Pune, Maharashtra",1,Automotive,0
S281,U311,1,Saturday,Afternoon,194,13,0,0,49,0,0,118,0,Desktop,Safari,Search Engine,"Nagpur, Maharashtra",0,Electronics,1
S282,U217,0,Wednesday,Night,934,14,5,0,97,9130,0,51,0,Desktop,Edge,Direct,"Lucknow, Uttar Pradesh",0,Books,0
S283,U494,0,Sunday,Evening,881,2,0,0,17,0,1,0,1,Desktop,Safari,Direct,"Ahmedabad, Gujarat",1,Books,1
S284,U109,0,Thursday,Night,2195,12,6,0,30,11528,0,0,1,Desktop,Opera,Direct,"Chandigarh, Punjab",1,Home & Kitchen,0
S285,U476,0,Friday,Evening,3095,16,2,0,52,4496,0,165,0,Mobile,Safari,Ads,"Bhopal, Madhya Pradesh",1,Electronics,0
S286,U277,0,Thursday,Night,3338,4,5,0,30,10745,0,0,1,Mobile,Safari,Social Media,"Thiruvananthapuram, Kerala",0,Sports,0
S287,U387,0,Tuesday,Morning,3260,8,6,0,12,17869,0,237,0,Mobile,Opera,Ads,"Siliguri, West Bengal",1,Clothing,1
S288,U374,0,Friday,Morning,882,2,0,0,40,0,0,254,0,Tablet,Safari,Social Media,"Bangalore, Karnataka",1,Clothing,1
S289,U354,0,Friday,Afternoon,3134,10,0,0,36,0,1,104,0,Tablet,Chrome,Direct,"Guwahati, Assam",0,Electronics,1
S290,U103,0,Tuesday,Morning,1033,9,4,0,36,9666,1,255,0,Mobile,Chrome,Ads,"Patna, Bihar",1,Groceries,0
S291,U366,0,Wednesday,Evening,3041,15,5,0,82,14153,1,132,0,Desktop,Edge,Direct,"Thiruvananthapuram, Kerala",0,Clothing,0
S292,U160,0,Friday,Evening,1837,13,8,0,66,21135,0,240,0,Tablet,Firefox,Ads,"Madurai, Tamil Nadu",0,Groceries,1
S293,U205,1,Wednesday,Evening,180,17,0,0,42,0,0,0,1,Desktop,Chrome,Search Engine,"Ludhiana, Punjab",0,Sports,1
S294,U344,0,Tuesday,Evening,3516,16,3,1,99,7629,0,147,0,Tablet,Opera,Search Engine,"Kochi, Kerala",1,Home & Kitchen,0
S295,U333,0,Thursday,Morning,1697,2,9,1,53,27507,1,0,1,Tablet,Edge,Ads,"Chandigarh, Punjab",1,Beauty,0
S296,U192,0,Friday,Morning,3169,14,7,0,52,13965,0,0,1,Desktop,Firefox,Direct,"Warangal, Telangana",1,Home & Kitchen,0
S297,U225,1,Saturday,Afternoon,1424,3,9,0,40,30550,0,0,1,Mobile,Firefox,Search Engine,"Ludhiana, Punjab",0,Clothing,0
S298,U461,0,Sunday,Night,1067,12,8,0,74,19773,0,152,0,Desktop,Opera,Social Media,"Vadodara, Gujarat",0,Groceries,0
S299,U265,1,Wednesday,Afternoon,984,8,2,0,93,3807,0,0,1,Desktop,Chrome,Search Engine,"Lucknow, Uttar Pradesh",1,Beauty,0
S300,U232,0,Friday,Night,704,2,1,0,85,335,0,91,0,Mobile,Edge,Search Engine,"Udaipur, Rajasthan",1,Electronics,0
S301,U62,0,Wednesday,Morning,2092,4,3,0,26,8667,0,0,1,Mobile,Edge,Social Media,"Nagpur, Maharashtra",1,Clothing,0
S302,U127,0,Friday,Evening,2821,14,1,0,24,1012,1,215,0,Desktop,Chrome,Email Campaign,"Mangalore, Karnataka",0,Books,0
S303,U116,0,Sunday,Afternoon,2967,16,0,0,43,0,1,217,0,Desktop,Chrome,Search Engine,"Ludhiana, Punjab",1,Electronics,1
S304,U33,1,Friday,Afternoon,2128,19,2,1,89,2995,0,0,1,Desktop,Firefox,Direct,"Coimbatore, Tamil Nadu",1,Home & Kitchen,0
S305,U174,1,Friday,Morning,301,2,6,0,13,9691,0,0,1,Desktop,Chrome,Social Media,"Hyderabad, Telangana",1,Automotive,0
S306,U11,1,Thursday,Night,2562,12,0,1,81,0,1,238,0,Mobile,Edge,Direct,"Chandigarh, Punjab",1,Books,1
S307,U302,0,Saturday,Afternoon,3070,14,1,0,98,468,0,129,0,Mobile,Firefox,Direct,"Hyderabad, Telangana",1,Electronics,0
S308,U284,0,Friday,Night,2728,6,0,0,88,0,0,204,0,Desktop,Chrome,Direct,"Delhi, Delhi",1,Beauty,1
S309,U118,1,Wednesday,Afternoon,2410,13,7,1,37,13116,1,0,1,Desktop,Chrome,Ads,"Nagpur, Maharashtra",1,Toys,0
S310,U302,0,Thursday,Evening,1679,4,4,1,82,15291,0,263,0,Tablet,Firefox,Ads,"Warangal, Telangana",1,Groceries,1
S311,U113,0,Sunday,Morning,862,18,7,0,11,14922,0,0,1,Mobile,Edge,Social Media,"Guwahati, Assam",0,Clothing,0
S312,U4,0,Monday,Night,1023,12,2,0,26,6443,0,0,1,Mobile,Opera,Email Campaign,"Siliguri, West Bengal",1,Automotive,0
S313,U37,0,Wednesday,Morning,128,19,6,0,67,16233,0,149,0,Tablet,Safari,Social Media,"Jaipur, Rajasthan",1,Books,0
S314,U363,1,Wednesday,Morning,1212,8,7,0,83,17773,0,194,0,Desktop,Edge,Direct,"Bhopal, Madhya Pradesh",0,Electronics,0
S315,U324,1,Saturday,Night,255,7,5,1,18,15441,0,73,0,Mobile,Firefox,Social Media,"Coimbatore, Tamil Nadu",1,Electronics,0
S316,U31,1,Monday,Night,2247,16,6,1,40,10283,0,257,0,Mobile,Edge,Ads,"Darjeeling, West Bengal",1,Beauty,1
S317,U118,0,Thursday,Afternoon,3575,19,1,0,75,4903,0,0,1,Mobile,Opera,Social Media,"Coimbatore, Tamil Nadu",0,Groceries,0
S318,U35,0,Friday,Night,2390,6,7,0,97,18842,0,0,1,Tablet,Chrome,Ads,"Madurai, Tamil Nadu",1,Electronics,0
S319,U464,0,Wednesday,Morning,2419,11,4,0,71,10643,0,73,0,Tablet,Opera,Ads,"Nagpur, Maharashtra",0,Beauty,0
S320,U17,0,Sunday,Morning,805,5,6,0,28,12555,0,0,1,Mobile,Firefox,Direct,"Surat, Gujarat",1,Clothing,0
S321,U441,0,Saturday,Night,1748,16,0,1,90,0,0,0,1,Mobile,Firefox,Direct,"Mysore, Karnataka",0,Toys,1
S322,U170,1,Sunday,Night,336,7,4,1,83,14256,0,107,0,Tablet,Safari,Search Engine,"Vadodara, Gujarat",1,Automotive,0
S323,U37,1,Saturday,Afternoon,120,5,0,0,64,0,0,232,0,Mobile,Chrome,Search Engine,"Vadodara, Gujarat",1,Electronics,1
S324,U264,0,Saturday,Afternoon,3450,11,7,0,37,18149,0,0,1,Tablet,Opera,Direct,"Amritsar, Punjab",1,Clothing,0
S325,U122,1,Monday,Afternoon,1973,15,3,0,59,8201,0,211,0,Tablet,Chrome,Direct,"Vadodara, Gujarat",1,Clothing,1
S326,U143,1,Friday,Morning,2159,3,3,0,74,9207,0,71,0,Mobile,Firefox,Ads,"Siliguri, West Bengal",0,Home & Kitchen,0
S327,U343,0,Thursday,Night,2260,5,1,1,12,4079,0,0,1,Mobile,Safari,Direct,"Coimbatore, Tamil Nadu",1,Electronics,0
S328,U249,1,Wednesday,Evening,1832,5,4,0,88,11226,1,282,0,Desktop,Safari,Email Campaign,"Indore, Madhya Pradesh",0,Electronics,0
S329,U110,0,Saturday,Night,1394,9,0,0,61,0,0,126,0,Mobile,Firefox,Social Media,"Chennai, Tamil Nadu",1,Beauty,1
S330,U277,0,Sunday,Night,1897,15,8,0,19,24069,0,0,1,Desktop,Safari,Direct,"Bangalore, Karnataka",1,Home & Kitchen,0
S331,U68,0,Sunday,Afternoon,2651,3,4,1,30,16945,0,0,1,Mobile,Edge,Ads,"Bhubaneswar, Odisha",1,Toys,0
S332,U371,1,Friday,Evening,626,6,5,0,46,10792,1,265,0,Desktop,Firefox,Search Engine,"Kanpur, Uttar Pradesh",1,Clothing,0
S333,U479,0,Friday,Night,3520,17,1,1,24,753,0,0,1,Tablet,Chrome,Ads,"Shillong, Meghalaya",0,Beauty,0
S334,U452,0,Tuesday,Evening,1631,8,9,1,96,21085,0,195,0,Desktop,Edge,Ads,"Thiruvananthapuram, Kerala",0,Clothing,0
S335,U293,0,Saturday,Evening,681,11,9,1,87,19841,0,0,1,Tablet,Edge,Direct,"Kolkata, West Bengal",1,Toys,0
S336,U296,0,Monday,Night,2085,6,0,0,88,0,0,0,1,Desktop,Firefox,Search Engine,"Delhi, Delhi",1,Clothing,1
S337,U243,1,Friday,Afternoon,1260,8,3,0,83,7034,1,0,1,Tablet,Safari,Social Media,"Coimbatore, Tamil Nadu",0,Toys,0
S338,U125,1,Thursday,Afternoon,3493,10,6,0,18,17805,1,0,1,Mobile,Opera,Email Campaign,"Delhi, Delhi",0,Automotive,0
S339,U402,0,Tuesday,Night,373,3,5,0,53,14541,0,74,0,Desktop,Chrome,Social Media,"Coimbatore, Tamil Nadu",1,Books,0
S340,U243,0,Friday,Evening,2914,14,9,0,48,24907,0,234,0,Desktop,Firefox,Social Media,"Pune, Maharashtra",0,Electronics,1
S341,U414,0,Saturday,Evening,2955,14,0,0,14,0,1,114,0,Mobile,Firefox,Email Campaign,"Siliguri, West Bengal",1,Clothing,1
S342,U209,0,Saturday,Afternoon,2204,10,0,0,34,0,0,0,1,Tablet,Firefox,Email Campaign,"Nagpur, Maharashtra",1,Books,1
S343,U98,0,Friday,Afternoon,2988,12,7,1,65,16354,0,246,0,Tablet,Safari,Ads,"Vadodara, Gujarat",1,Groceries,1
S344,U49,0,Sunday,Afternoon,1296,6,3,0,99,6685,1,79,0,Mobile,Edge,Direct,"Madurai, Tamil Nadu",0,Sports,0
S345,U50,0,Sunday,Evening,2936,12,4,0,73,10186,0,168,0,Desktop,Chrome,Social Media,"Darjeeling, West Bengal",0,Electronics,0
S346,U338,1,Thursday,Evening,196,14,6,1,81,10044,1,0,1,Desktop,Edge,Direct,"Coimbatore, Tamil Nadu",1,Automotive,0
S347,U221,1,Tuesday,Afternoon,1089,2,7,1,95,22369,0,0,1,Desktop,Chrome,Ads,"Coimbatore, Tamil Nadu",1,Home & Kitchen,0
S348,U182,0,Sunday,Afternoon,3118,9,9,1,61,31088,0,0,1,Desktop,Firefox,Search Engine,"Ranchi, Jharkhand",0,Clothing,0
S349,U217,0,Saturday,Evening,2216,10,6,1,98,16229,0,0,1,Mobile,Opera,Social Media,"Amritsar, Punjab",0,Home & Kitchen,0
S350,U211,1,Tuesday,Morning,2654,17,1,1,85,4747,1,126,0,Mobile,Opera,Email Campaign,"Varanasi, Uttar Pradesh",0,Toys,0
S351,U240,0,Monday,Evening,3170,17,3,0,18,10552,0,0,1,Desktop,Safari,Ads,"Coimbatore, Tamil Nadu",1,Automotive,0
S352,U443,1,Friday,Night,721,3,9,0,19,26686,0,243,0,Tablet,Opera,Email Campaign,"Mangalore, Karnataka",1,Sports,1
S353,U374,1,Saturday,Night,2532,19,0,0,19,0,1,209,0,Tablet,Firefox,Search Engine,"Ahmedabad, Gujarat",0,Sports,1
S354,U28,0,Monday,Evening,2737,1,9,0,82,34800,0,137,0,Mobile,Firefox,Direct,"Kanpur, Uttar Pradesh",0,Electronics,0
S355,U345,0,Tuesday,Night,2368,12,8,0,71,19098,0,273,0,Desktop,Opera,Direct,"Kolkata, West Bengal",1,Clothing,1
S356,U335,1,Monday,Morning,3557,7,2,0,99,4331,0,104,0,Mobile,Safari,Email Campaign,"Pune, Maharashtra",0,Clothing,0
S357,U331,0,Thursday,Morning,146,4,2,0,69,4883,0,0,1,Tablet,Chrome,Ads,"Coimbatore, Tamil Nadu",1,Beauty,0
S358,U51,0,Wednesday,Morning,2572,10,9,0,28,16118,0,204,0,Mobile,Chrome,Direct,"Ludhiana, Punjab",1,Toys,1
S359,U32,1,Thursday,Night,2183,13,8,0,47,18471,0,0,1,Tablet,Chrome,Direct,"Mysore, Karnataka",1,Sports,0
S360,U207,0,Tuesday,Afternoon,2578,2,9,1,15,29065,1,161,0,Mobile,Edge,Ads,"Bhubaneswar, Odisha",1,Beauty,0
S361,U373,0,Thursday,Morning,2521,10,2,0,24,2714,0,51,0,Desktop,Opera,Ads,"Lucknow, Uttar Pradesh",1,Sports,0
S362,U174,1,Saturday,Morning,2932,4,7,1,56,14430,1,0,1,Mobile,Opera,Email Campaign,"Nagpur, Maharashtra",1,Automotive,0
S363,U410,0,Tuesday,Afternoon,3002,18,1,0,54,4388,0,0,1,Tablet,Chrome,Direct,"Bhubaneswar, Odisha",0,Groceries,0
S364,U442,0,Thursday,Evening,2833,5,2,1,14,6061,1,167,0,Desktop,Opera,Ads,"Surat, Gujarat",0,Clothing,0
S365,U56,1,Friday,Afternoon,2564,19,1,1,87,2232,0,272,0,Desktop,Firefox,Email Campaign,"Gaya, Bihar",1,Electronics,1
S366,U128,0,Sunday,Evening,1368,2,0,0,62,0,0,240,0,Desktop,Safari,Search Engine,"Kolkata, West Bengal",0,Toys,1
S367,U99,1,Friday,Evening,3370,12,1,0,75,4232,0,174,0,Tablet,Safari,Search Engine,"Delhi, Delhi",1,Groceries,0
S368,U98,1,Thursday,Afternoon,1760,17,7,0,71,20517,0,0,1,Tablet,Chrome,Social Media,"Nagpur, Maharashtra",0,Automotive,0
S369,U275,0,Sunday,Morning,2760,10,8,1,32,14502,0,207,0,Tablet,Firefox,Ads,"Varanasi, Uttar Pradesh",1,Automotive,1
S370,U230,0,Sunday,Evening,2779,2,1,1,53,1463,0,0,1,Tablet,Chrome,Social Media,"Thiruvananthapuram, Kerala",1,Toys,0
S371,U72,0,Saturday,Afternoon,3503,6,6,1,61,17186,0,226,0,Mobile,Firefox,Email Campaign,"Darjeeling, West Bengal",1,Automotive,1
S372,U217,0,Saturday,Morning,554,8,4,0,55,9491,0,255,0,Tablet,Chrome,Direct,"Ranchi, Jharkhand",0,Electronics,1
